scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,TranScouter_MSE,DeltaAverage_MSE,delta_dmr_advantage,trans_dmr_advantage,trans_mse_advantage,delta_dmr_better,trans_dmr_better,delta_mse_better,trans_mse_better
McFaline Seen Perturbation,a172+none_MATK,a172+none,MATK,A172,none,9,0.5,0.5,0.5222222222222223,0.1073510030612733,0.2,0.5,0.12683160859889497,0.12911918106733525,-0.3,0.3,0.0022875724684402743,False,True,False,True
McFaline Seen Perturbation,a172+none_MET,a172+none,MET,A172,none,8,0.7,0.7,0.58125,0.2115517994958054,0.25,0.3,0.13585671294930649,0.12663204284107438,-0.04999999999999999,0.04999999999999999,-0.009224670108232108,False,True,True,False
McFaline Seen Perturbation,a172+none_MKNK1,a172+none,MKNK1,A172,none,9,0.45,0.45,0.4555555555555555,-0.08769075560952502,0.2,0.55,0.083092896822759,0.13079752424356533,-0.35000000000000003,0.35000000000000003,0.047704627420806334,False,True,False,True
McFaline Seen Perturbation,a172+none_MKNK2,a172+none,MKNK2,A172,none,11,0.4,0.4,0.5045454545454545,-0.023449375016449635,0.4,0.6,0.09516614476735799,0.09485513287211986,-0.19999999999999996,0.19999999999999996,-0.00031101189523813355,False,True,True,False
McFaline Seen Perturbation,a172+none_MLKL,a172+none,MLKL,A172,none,9,0.6,0.6,0.49444444444444446,-0.020620514812033794,0.4,0.4,0.15607261425398541,0.17819754751272116,0.0,0.0,0.02212493325873574,False,False,False,True
McFaline Seen Perturbation,a172+none_MOK,a172+none,MOK,A172,none,8,0.35,0.35,0.4625,-0.057794085594925465,0.3,0.65,0.13651481479806638,0.15333634253016445,-0.35000000000000003,0.35000000000000003,0.01682152773209808,False,True,False,True
McFaline Seen Perturbation,a172+none_MOS,a172+none,MOS,A172,none,7,0.5,0.5,0.5000000000000001,-0.019240413340837734,0.35,0.5,0.2241307969277501,0.2512265366381244,-0.15000000000000002,0.15000000000000002,0.027095739710374295,False,True,False,True
McFaline Seen Perturbation,a172+none_MST1R,a172+none,MST1R,A172,none,7,0.5,0.5,0.4714285714285715,0.04713194733163147,0.3,0.5,0.11356470509538659,0.15243549099762652,-0.2,0.2,0.03887078590223993,False,True,False,True
McFaline Seen Perturbation,a172+none_MTOR,a172+none,MTOR,A172,none,1,0.6,0.6,0.6,0.3846586333230605,0.25,0.4,0.42624209576339406,0.4725878696427396,-0.15000000000000002,0.15000000000000002,0.04634577387934552,False,True,False,True
McFaline Seen Perturbation,a172+none_MUSK,a172+none,MUSK,A172,none,6,0.55,0.55,0.48333333333333334,0.005728701096189809,0.35,0.45,0.20852545568404887,0.2265661466598376,-0.10000000000000003,0.10000000000000003,0.018040690975788726,False,True,False,True
McFaline Seen Perturbation,a172+none_MYLK,a172+none,MYLK,A172,none,11,0.65,0.65,0.5318181818181819,0.286621661070209,0.35,0.35,0.07538685699872938,0.07646337912396016,0.0,0.0,0.0010765221252307805,False,False,False,True
McFaline Seen Perturbation,a172+none_MYLK2,a172+none,MYLK2,A172,none,9,0.55,0.55,0.5222222222222223,0.06095127937570615,0.3,0.45,0.09152002469495416,0.12119627357878279,-0.15000000000000002,0.15000000000000002,0.029676248883828638,False,True,False,True
McFaline Seen Perturbation,a172+none_MYLK3,a172+none,MYLK3,A172,none,11,0.45,0.45,0.48636363636363633,-0.039439472672087424,0.45,0.55,0.09692543232966419,0.1096133211738669,-0.10000000000000003,0.10000000000000003,0.012687888844202716,False,True,False,True
McFaline Seen Perturbation,a172+none_MYLK4,a172+none,MYLK4,A172,none,6,0.45,0.45,0.4166666666666667,-0.1464503179921939,0.4,0.55,0.3005612788549718,0.3655061174563782,-0.15000000000000002,0.15000000000000002,0.06494483860140637,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK1,a172+none,NEK1,A172,none,5,0.6,0.6,0.59,0.10756736632367873,0.2,0.4,0.4205917108182774,0.4947267337940273,-0.2,0.2,0.07413502297574992,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK10,a172+none,NEK10,A172,none,9,0.45,0.45,0.5111111111111111,-0.040470155880637924,0.35,0.55,0.13207452382965537,0.1649399108975927,-0.20000000000000007,0.20000000000000007,0.03286538706793732,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK11,a172+none,NEK11,A172,none,6,0.55,0.55,0.4666666666666666,-0.05832745218139063,0.15,0.45,0.1263344398207631,0.22799559345764403,-0.30000000000000004,0.30000000000000004,0.10166115363688094,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK3,a172+none,NEK3,A172,none,11,0.55,0.55,0.5545454545454546,0.012573437415743259,0.2,0.45,0.11300087319631338,0.17629888028926416,-0.25,0.25,0.06329800709295078,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK4,a172+none,NEK4,A172,none,6,0.4,0.4,0.4916666666666667,-0.0886579980365228,0.4,0.6,0.21285084080890765,0.22832435197430484,-0.19999999999999996,0.19999999999999996,0.015473511165397191,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK5,a172+none,NEK5,A172,none,8,0.55,0.55,0.46875,0.043242838940802455,0.5,0.45,0.12602483874672762,0.12946483965904437,0.04999999999999999,-0.04999999999999999,0.0034400009123167485,True,False,False,True
McFaline Seen Perturbation,a172+none_NEK6,a172+none,NEK6,A172,none,9,0.3,0.3,0.42777777777777776,-0.14807232528434966,0.25,0.7,0.08355288930125351,0.12931311858929864,-0.44999999999999996,0.44999999999999996,0.04576022928804513,False,True,False,True
McFaline Seen Perturbation,a172+none_NEK7,a172+none,NEK7,A172,none,7,0.75,0.75,0.5928571428571429,0.20830864933394427,0.6,0.25,0.517984850195697,0.27367284415222864,0.35,-0.35,-0.2443120060434683,True,False,True,False
McFaline Seen Perturbation,a172+none_NEK8,a172+none,NEK8,A172,none,7,0.3,0.3,0.4642857142857143,-0.20092261420237076,0.2,0.7,0.17034945713977673,0.26869665556614175,-0.49999999999999994,0.49999999999999994,0.09834719842636502,False,True,False,True
McFaline Seen Perturbation,a172+none_NIM1,a172+none,NIM1,A172,none,8,0.75,0.75,0.5499999999999999,0.20156136231692995,0.5,0.25,0.13455468345307947,0.10667319317907702,0.25,-0.25,-0.027881490274002454,True,False,True,False
McFaline Seen Perturbation,a172+none_NLK,a172+none,NLK,A172,none,6,0.65,0.65,0.5416666666666666,0.1595527677804543,0.45,0.35,0.17154211219316115,0.15190945884246404,0.10000000000000003,-0.10000000000000003,-0.01963265335069711,True,False,True,False
McFaline Seen Perturbation,a172+none_NPR1,a172+none,NPR1,A172,none,9,0.4,0.4,0.4555555555555555,-0.08541894317507259,0.45,0.6,0.16913054181047738,0.18799602985557476,-0.14999999999999997,0.14999999999999997,0.018865488045097384,False,True,False,True
McFaline Seen Perturbation,a172+none_NPR2,a172+none,NPR2,A172,none,7,0.5,0.5,0.42857142857142855,-0.028948106176346196,0.4,0.5,0.1883990070790979,0.22183273267546233,-0.09999999999999998,0.09999999999999998,0.03343372559636443,False,True,False,True
McFaline Seen Perturbation,a172+none_NRBP1,a172+none,NRBP1,A172,none,4,0.5,0.5,0.5625,0.13907912050137242,0.55,0.5,0.36606206509207645,0.29456819240800525,0.050000000000000044,-0.050000000000000044,-0.0714938726840712,True,False,True,False
McFaline Seen Perturbation,a172+none_NRK,a172+none,NRK,A172,none,7,0.45,0.45,0.4642857142857143,-0.006674855899315037,0.55,0.55,0.14472561381325785,0.14592950733964521,0.0,0.0,0.0012038935263873618,False,False,False,True
McFaline Seen Perturbation,a172+none_NTRK1,a172+none,NTRK1,A172,none,8,0.6,0.6,0.5125,0.13498596133786117,0.3,0.4,0.10435550761859935,0.12580737552365123,-0.10000000000000003,0.10000000000000003,0.02145186790505188,False,True,False,True
McFaline Seen Perturbation,a172+none_NTRK2,a172+none,NTRK2,A172,none,8,0.55,0.55,0.4624999999999999,0.03178835731123621,0.55,0.45,0.2780308668827395,0.2099348364460997,0.10000000000000003,-0.10000000000000003,-0.06809603043663978,True,False,True,False
McFaline Seen Perturbation,a172+none_NTRK3,a172+none,NTRK3,A172,none,7,0.6,0.6,0.55,0.029184990206984753,0.3,0.4,0.10702160710670565,0.13559835653793842,-0.10000000000000003,0.10000000000000003,0.02857674943123277,False,True,False,True
McFaline Seen Perturbation,a172+none_NUAK1,a172+none,NUAK1,A172,none,7,0.45,0.45,0.4785714285714286,-0.00677428707515243,0.4,0.55,0.1638525770543055,0.15075286062409826,-0.15000000000000002,0.15000000000000002,-0.013099716430207242,False,True,True,False
McFaline Seen Perturbation,a172+none_NUAK2,a172+none,NUAK2,A172,none,8,0.6,0.6,0.5375000000000001,0.119204278731559,0.3,0.4,0.09579363078818447,0.12277429820422021,-0.10000000000000003,0.10000000000000003,0.026980667416035747,False,True,False,True
McFaline Seen Perturbation,a172+none_OXSR1,a172+none,OXSR1,A172,none,8,0.3,0.3,0.4375,-0.17125800561933563,0.4,0.7,0.12439313539254973,0.1717075343263557,-0.29999999999999993,0.29999999999999993,0.04731439893380596,False,True,False,True
McFaline Seen Perturbation,a172+none_PAK1,a172+none,PAK1,A172,none,6,0.45,0.45,0.45,-0.04024330217626272,0.55,0.55,0.2532400764259576,0.24819969916698081,0.0,0.0,-0.005040377258976769,False,False,True,False
McFaline Seen Perturbation,a172+none_PAK2,a172+none,PAK2,A172,none,9,0.45,0.45,0.4722222222222222,0.08722426483062412,0.15,0.55,0.12544930198806972,0.20035632454869673,-0.4,0.4,0.074907022560627,False,True,False,True
McFaline Seen Perturbation,a172+none_PAK3,a172+none,PAK3,A172,none,6,0.7,0.7,0.55,0.1216080816536463,0.35,0.3,0.19812354705515686,0.1951411715362548,0.04999999999999999,-0.04999999999999999,-0.0029823755189020695,True,False,True,False
McFaline Seen Perturbation,a172+none_PAK6,a172+none,PAK6,A172,none,12,0.45,0.45,0.49166666666666675,0.039741192522831315,0.4,0.55,0.14571708670872052,0.09350902860232817,-0.15000000000000002,0.15000000000000002,-0.052208058106392355,False,True,True,False
McFaline Seen Perturbation,a172+none_PAK7,a172+none,PAK7,A172,none,4,0.45,0.45,0.525,-0.07331244175269798,0.4,0.55,0.2042928426952436,0.23044806066783172,-0.15000000000000002,0.15000000000000002,0.02615521797258813,False,True,False,True
McFaline Seen Perturbation,a172+none_PASK,a172+none,PASK,A172,none,10,0.35,0.35,0.48999999999999994,-0.05299082459058414,0.55,0.65,0.16484256916705795,0.1470380659781397,-0.09999999999999998,0.09999999999999998,-0.01780450318891824,False,True,True,False
McFaline Seen Perturbation,a172+none_PBK,a172+none,PBK,A172,none,5,0.5,0.5,0.5,0.003419657598629222,0.3,0.5,0.19362808483140134,0.253017902628759,-0.2,0.2,0.059389817797357664,False,True,False,True
McFaline Seen Perturbation,a172+none_PDGFRA,a172+none,PDGFRA,A172,none,3,0.65,0.65,0.5166666666666667,0.18878649347814577,0.4,0.35,0.4249871856614969,0.37344917744069106,0.050000000000000044,-0.050000000000000044,-0.05153800822080584,True,False,True,False
McFaline Seen Perturbation,a172+none_PDGFRB,a172+none,PDGFRB,A172,none,4,0.55,0.55,0.5874999999999999,0.09454208901181387,0.6,0.45,0.30614667210985014,0.25943978824648456,0.14999999999999997,-0.14999999999999997,-0.04670688386336558,True,False,True,False
McFaline Seen Perturbation,a172+none_PDIK1L,a172+none,PDIK1L,A172,none,9,0.6,0.6,0.4833333333333333,0.05092048268131474,0.5,0.4,0.1580034801870682,0.13417337829819614,0.09999999999999998,-0.09999999999999998,-0.02383010188887205,True,False,True,False
McFaline Seen Perturbation,a172+none_PDK1,a172+none,PDK1,A172,none,5,0.45,0.45,0.5,-0.018347969881649634,0.3,0.55,0.19547435790941603,0.21888829265975893,-0.25000000000000006,0.25000000000000006,0.023413934750342896,False,True,False,True
McFaline Seen Perturbation,a172+none_PDK2,a172+none,PDK2,A172,none,7,0.6,0.6,0.5428571428571428,0.0357034782416986,0.4,0.4,0.15764910567670826,0.16472757068807647,0.0,0.0,0.007078465011368218,False,False,False,True
McFaline Seen Perturbation,a172+none_PDK3,a172+none,PDK3,A172,none,7,0.7,0.7,0.5071428571428571,0.05827550040135275,0.25,0.3,0.09918579329009682,0.12779770542493135,-0.04999999999999999,0.04999999999999999,0.028611912134834536,False,True,False,True
McFaline Seen Perturbation,a172+none_PDPK1,a172+none,PDPK1,A172,none,7,0.6,0.6,0.5,0.1390075265572846,0.15,0.4,0.1303013529985101,0.195573223164387,-0.25,0.25,0.0652718701658769,False,True,False,True
McFaline Seen Perturbation,a172+none_PEAK1,a172+none,PEAK1,A172,none,7,0.6,0.6,0.4928571428571429,-0.007131360951688251,0.5,0.4,0.14114984567951783,0.14116244015505414,0.09999999999999998,-0.09999999999999998,1.2594475536309435e-05,True,False,False,True
McFaline Seen Perturbation,a172+none_PHKG1,a172+none,PHKG1,A172,none,6,0.5,0.5,0.4166666666666667,-0.04793375140120811,0.3,0.5,0.15370167069557933,0.18725928700743327,-0.2,0.2,0.033557616311853944,False,True,False,True
McFaline Seen Perturbation,a172+none_PHKG2,a172+none,PHKG2,A172,none,8,0.6,0.6,0.54375,0.15201084388558012,0.4,0.4,0.09230087342743507,0.09358318644964689,0.0,0.0,0.0012823130222118229,False,False,False,True
McFaline Seen Perturbation,a172+none_PIK3C2A,a172+none,PIK3C2A,A172,none,5,0.55,0.55,0.52,0.05274765000959451,0.4,0.45,0.20491360766795955,0.24262539270277023,-0.04999999999999999,0.04999999999999999,0.03771178503481068,False,True,False,True
McFaline Seen Perturbation,a172+none_PIK3C2B,a172+none,PIK3C2B,A172,none,9,0.45,0.45,0.4555555555555555,-0.09782361475346894,0.5,0.55,0.11291247161642662,0.14013595575304824,-0.050000000000000044,0.050000000000000044,0.027223484136621623,False,True,False,True
McFaline Seen Perturbation,a172+none_PIK3C2G,a172+none,PIK3C2G,A172,none,6,0.35,0.35,0.40833333333333327,-0.158674157894231,0.2,0.65,0.20786574747214814,0.2950318565028345,-0.45,0.45,0.08716610903068633,False,True,False,True
McFaline Seen Perturbation,a172+none_PIK3C3,a172+none,PIK3C3,A172,none,8,0.5,0.5,0.48750000000000004,0.043284760373451414,0.35,0.5,0.13949147492845584,0.15153499645895502,-0.15000000000000002,0.15000000000000002,0.012043521530499174,False,True,False,True
McFaline Seen Perturbation,a172+none_PIK3CB,a172+none,PIK3CB,A172,none,7,0.7,0.7,0.55,0.13876924949698083,0.35,0.3,0.1879804235819596,0.17807589536458085,0.04999999999999999,-0.04999999999999999,-0.00990452821737875,True,False,True,False
McFaline Seen Perturbation,a172+none_PIK3R4,a172+none,PIK3R4,A172,none,7,0.45,0.45,0.4571428571428572,-0.04278529748226229,0.3,0.55,0.14177955074620777,0.19103879723977743,-0.25000000000000006,0.25000000000000006,0.049259246493569664,False,True,False,True
McFaline Seen Perturbation,a172+none_PIM1,a172+none,PIM1,A172,none,10,0.55,0.55,0.45,-0.07320640052891222,0.6,0.45,0.17338001300635697,0.14325400630227486,0.14999999999999997,-0.14999999999999997,-0.03012600670408211,True,False,True,False
McFaline Seen Perturbation,a172+none_PIM2,a172+none,PIM2,A172,none,7,0.45,0.45,0.4928571428571429,-0.0009259020470798343,0.4,0.55,0.11766266593870274,0.11212513007742313,-0.15000000000000002,0.15000000000000002,-0.005537535861279613,False,True,True,False
McFaline Seen Perturbation,a172+none_PIM3,a172+none,PIM3,A172,none,8,0.4,0.4,0.4375,-0.1446226656876912,0.55,0.6,0.18958942526864303,0.15903810246884784,-0.04999999999999993,0.04999999999999993,-0.030551322799795194,False,True,True,False
McFaline Seen Perturbation,a172+none_PINK1,a172+none,PINK1,A172,none,7,0.5,0.5,0.48571428571428577,-0.03360803013402473,0.4,0.5,0.1784508723711639,0.17425999308220214,-0.09999999999999998,0.09999999999999998,-0.004190879288961752,False,True,True,False
McFaline Seen Perturbation,a172+none_PKDCC,a172+none,PKDCC,A172,none,9,0.6,0.6,0.4944444444444446,0.0446866394407169,0.35,0.4,0.17520744888975603,0.1863134215761919,-0.050000000000000044,0.050000000000000044,0.011105972686435872,False,True,False,True
McFaline Seen Perturbation,a172+none_PKN1,a172+none,PKN1,A172,none,11,0.45,0.45,0.4727272727272727,0.03194794694912945,0.55,0.55,0.1641872883348445,0.11831365383962089,0.0,0.0,-0.04587363449522361,False,False,True,False
McFaline Seen Perturbation,a172+none_PKN2,a172+none,PKN2,A172,none,6,0.35,0.35,0.44166666666666665,-0.04819999917938783,0.65,0.65,0.2020978267083097,0.18149420634796226,0.0,0.0,-0.020603620360347435,False,False,True,False
McFaline Seen Perturbation,a172+none_PLK2,a172+none,PLK2,A172,none,11,0.6,0.6,0.5,-0.023605742514184867,0.25,0.4,0.05627861331150509,0.08989251211147697,-0.15000000000000002,0.15000000000000002,0.033613898799971884,False,True,False,True
McFaline Seen Perturbation,a172+none_PLK3,a172+none,PLK3,A172,none,6,0.35,0.35,0.44999999999999996,-0.18720984882158787,0.35,0.65,0.1537308336040783,0.23459633606707175,-0.30000000000000004,0.30000000000000004,0.08086550246299345,False,True,False,True
McFaline Seen Perturbation,a172+none_PLK4,a172+none,PLK4,A172,none,7,0.5,0.5,0.4928571428571429,-0.01077312350103359,0.45,0.5,0.31111683005736535,0.32257091962399953,-0.04999999999999999,0.04999999999999999,0.011454089566634185,False,True,False,True
McFaline Seen Perturbation,a172+none_PLK5,a172+none,PLK5,A172,none,7,0.5,0.5,0.45,-0.02068034633057916,0.45,0.5,0.13174337973387354,0.13920172165354333,-0.04999999999999999,0.04999999999999999,0.007458341919669792,False,True,False,True
McFaline Seen Perturbation,a172+none_PNCK,a172+none,PNCK,A172,none,9,0.3,0.3,0.43333333333333335,-0.18823895027967527,0.35,0.7,0.12468675597820136,0.18035836222442486,-0.35,0.35,0.0556716062462235,False,True,False,True
McFaline Seen Perturbation,a172+none_PRKAA1,a172+none,PRKAA1,A172,none,8,0.3,0.3,0.48750000000000004,0.013137922740684954,0.55,0.7,0.16169335142246363,0.12155787723117437,-0.1499999999999999,0.1499999999999999,-0.040135474191289267,False,True,True,False
McFaline Seen Perturbation,a172+none_PRKAA2,a172+none,PRKAA2,A172,none,6,0.55,0.55,0.5166666666666667,0.06010678563530272,0.5,0.45,0.16570175906391654,0.1674564390785044,0.04999999999999999,-0.04999999999999999,0.0017546800145878672,True,False,False,True
McFaline Seen Perturbation,a172+none_PRKACA,a172+none,PRKACA,A172,none,6,0.35,0.35,0.46666666666666673,-0.06349242833737566,0.5,0.65,0.17148047079848242,0.16055961202641128,-0.15000000000000002,0.15000000000000002,-0.010920858772071135,False,True,True,False
McFaline Seen Perturbation,a172+none_PRKACB,a172+none,PRKACB,A172,none,7,0.65,0.65,0.5928571428571429,0.07761582687438542,0.2,0.35,0.1831556784628739,0.27506101460858734,-0.14999999999999997,0.14999999999999997,0.09190533614571345,False,True,False,True
McFaline Seen Perturbation,a172+none_PRKACG,a172+none,PRKACG,A172,none,7,0.65,0.65,0.47857142857142854,0.01583836022868131,0.35,0.35,0.2189585366374327,0.25004654516608654,0.0,0.0,0.031088008528653843,False,False,False,True
McFaline Seen Perturbation,a172+none_PRKCA,a172+none,PRKCA,A172,none,7,0.5,0.5,0.4714285714285714,0.013116014979957747,0.5,0.5,0.18596183244510078,0.1818031717808553,0.0,0.0,-0.004158660664245473,False,False,True,False
McFaline Seen Perturbation,a172+none_PRKCB,a172+none,PRKCB,A172,none,9,0.65,0.65,0.5,0.13257622637014224,0.4,0.35,0.14472434539898438,0.14032935320466833,0.050000000000000044,-0.050000000000000044,-0.00439499219431605,True,False,True,False
McFaline Seen Perturbation,a172+none_PRKCD,a172+none,PRKCD,A172,none,7,0.55,0.55,0.4928571428571429,0.013312257428395551,0.25,0.45,0.20962383437314713,0.24489122136544506,-0.2,0.2,0.03526738699229792,False,True,False,True
McFaline Seen Perturbation,a172+none_PRKCE,a172+none,PRKCE,A172,none,6,0.55,0.55,0.5750000000000001,0.1613451246512194,0.35,0.45,0.1955715437412171,0.2209819219695527,-0.10000000000000003,0.10000000000000003,0.02541037822833561,False,True,False,True
McFaline Seen Perturbation,a172+none_PRKCG,a172+none,PRKCG,A172,none,5,0.45,0.45,0.51,0.024496983170543593,0.6,0.55,0.2687705474768191,0.29394779737882065,0.04999999999999993,-0.04999999999999993,0.02517724990200154,True,False,False,True
