scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,delta_advantage,delta_better
Jiang24 Seen Perturbation,a549+TNFA_ZFP36L1,a549+TNFA,ZFP36L1,A549,TNFA,5,0.92,0.92,0.6639999999999999,0.10720849279930003,0.24,0.08,0.15999999999999998,True
Jiang24 Seen Perturbation,a549+TNFA_ZNF267,a549+TNFA,ZNF267,A549,TNFA,10,1.0,1.0,0.74,0.21672809031598414,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,bxpc3+IFNB_AKT1,bxpc3+IFNB,AKT1,BXPC3,IFNB,10,1.0,1.0,0.64,-0.2207532475198657,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,bxpc3+IFNB_BATF2,bxpc3+IFNB,BATF2,BXPC3,IFNB,10,0.8,0.8,0.5319999999999999,0.041076738091812115,0.28,0.2,0.08000000000000002,True
Jiang24 Seen Perturbation,bxpc3+IFNB_CEBPB,bxpc3+IFNB,CEBPB,BXPC3,IFNB,15,0.84,0.84,0.6506666666666666,-0.016701478481727525,0.16,0.16,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_CEBPG,bxpc3+IFNB,CEBPG,BXPC3,IFNB,4,0.5555555555555556,0.5555555555555556,0.5277777777777777,-0.036097552008664734,0.0,0.4444444444444444,-0.4444444444444444,False
Jiang24 Seen Perturbation,bxpc3+IFNB_DRAP1,bxpc3+IFNB,DRAP1,BXPC3,IFNB,4,0.84,0.84,0.6500000000000001,0.010742614890796871,0.12,0.16,-0.04000000000000001,False
Jiang24 Seen Perturbation,bxpc3+IFNB_DTX3L,bxpc3+IFNB,DTX3L,BXPC3,IFNB,4,0.8333333333333334,0.8333333333333334,0.5,0.5706555171102894,0.16666666666666666,0.16666666666666666,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ELK1,bxpc3+IFNB,ELK1,BXPC3,IFNB,10,1.0,1.0,0.6666666666666667,-0.4059996257109031,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ETS1,bxpc3+IFNB,ETS1,BXPC3,IFNB,4,0.76,0.76,0.66,0.008132845930771529,0.16,0.24,-0.07999999999999999,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ETS2,bxpc3+IFNB,ETS2,BXPC3,IFNB,4,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.04106246674750337,0.0,0.3333333333333333,-0.3333333333333333,False
Jiang24 Seen Perturbation,bxpc3+IFNB_FOS,bxpc3+IFNB,FOS,BXPC3,IFNB,21,0.96,0.96,0.6438095238095238,-0.08054797484673742,0.08,0.04,0.04,True
Jiang24 Seen Perturbation,bxpc3+IFNB_H1F0,bxpc3+IFNB,H1F0,BXPC3,IFNB,4,0.7058823529411765,0.7058823529411765,0.573529411764706,0.1251285248929377,0.17647058823529413,0.29411764705882354,-0.11764705882352941,False
Jiang24 Seen Perturbation,bxpc3+IFNB_HERC5,bxpc3+IFNB,HERC5,BXPC3,IFNB,4,0.88,0.88,0.6399999999999999,0.4264562591637595,0.04,0.12,-0.07999999999999999,False
Jiang24 Seen Perturbation,bxpc3+IFNB_HERC6,bxpc3+IFNB,HERC6,BXPC3,IFNB,4,0.7222222222222222,0.7222222222222222,0.5416666666666667,0.6662942928636203,0.3333333333333333,0.2777777777777778,0.055555555555555525,True
Jiang24 Seen Perturbation,bxpc3+IFNB_HES4,bxpc3+IFNB,HES4,BXPC3,IFNB,4,0.5555555555555556,0.5555555555555556,0.3888888888888889,-0.1812946603469179,0.1111111111111111,0.4444444444444444,-0.3333333333333333,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ID1,bxpc3+IFNB,ID1,BXPC3,IFNB,4,0.96,0.96,0.8600000000000001,0.06980091668394525,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ID2,bxpc3+IFNB,ID2,BXPC3,IFNB,9,0.3333333333333333,0.3333333333333333,0.38888888888888884,-0.33526558209222324,0.3333333333333333,0.6666666666666666,-0.3333333333333333,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ID3,bxpc3+IFNB,ID3,BXPC3,IFNB,4,0.92,0.92,0.77,-0.126514910515221,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,bxpc3+IFNB_IFI16,bxpc3+IFNB,IFI16,BXPC3,IFNB,10,1.0,1.0,0.908,0.36860108372559874,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNB_IFNAR1,bxpc3+IFNB,IFNAR1,BXPC3,IFNB,4,0.92,0.92,0.7200000000000001,-0.008918247189299892,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNB_IFNAR2,bxpc3+IFNB,IFNAR2,BXPC3,IFNB,4,0.8,0.8,0.71,0.27524955036834314,0.08,0.2,-0.12000000000000001,False
Jiang24 Seen Perturbation,bxpc3+IFNB_IRF1,bxpc3+IFNB,IRF1,BXPC3,IFNB,15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.002784034414285321,0.07692307692307693,0.46153846153846156,-0.38461538461538464,False
Jiang24 Seen Perturbation,bxpc3+IFNB_IRF3,bxpc3+IFNB,IRF3,BXPC3,IFNB,4,1.0,1.0,0.7799999999999999,-0.1598215668791684,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNB_IRF7,bxpc3+IFNB,IRF7,BXPC3,IFNB,16,0.42857142857142855,0.42857142857142855,0.39285714285714285,-0.3421869135054976,0.2857142857142857,0.5714285714285714,-0.2857142857142857,False
Jiang24 Seen Perturbation,bxpc3+IFNB_IRF9,bxpc3+IFNB,IRF9,BXPC3,IFNB,10,1.0,1.0,0.8360000000000001,0.21412337619308314,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNB_JAK1,bxpc3+IFNB,JAK1,BXPC3,IFNB,10,0.44,0.44,0.45600000000000007,-0.09055877391693315,0.12,0.56,-0.44000000000000006,False
Jiang24 Seen Perturbation,bxpc3+IFNB_JUN,bxpc3+IFNB,JUN,BXPC3,IFNB,21,0.7272727272727273,0.7272727272727273,0.45021645021645035,0.04047148803138103,0.45454545454545453,0.2727272727272727,0.18181818181818182,True
Jiang24 Seen Perturbation,bxpc3+IFNB_MAP3K14,bxpc3+IFNB,MAP3K14,BXPC3,IFNB,9,0.875,0.875,0.5277777777777778,-0.20462489039940326,0.0,0.125,-0.125,False
Jiang24 Seen Perturbation,bxpc3+IFNB_MAPK14,bxpc3+IFNB,MAPK14,BXPC3,IFNB,15,0.92,0.92,0.5813333333333334,0.21710020902832106,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_MAPK8,bxpc3+IFNB,MAPK8,BXPC3,IFNB,9,0.8571428571428571,0.8571428571428571,0.6031746031746033,-0.06612171914934718,0.0,0.14285714285714285,-0.14285714285714285,False
Jiang24 Seen Perturbation,bxpc3+IFNB_MEF2A,bxpc3+IFNB,MEF2A,BXPC3,IFNB,4,0.84,0.84,0.7500000000000001,0.4694378384000464,0.12,0.16,-0.04000000000000001,False
Jiang24 Seen Perturbation,bxpc3+IFNB_MYC,bxpc3+IFNB,MYC,BXPC3,IFNB,21,1.0,1.0,0.5476190476190477,-0.05852999060118441,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_NFE2L3,bxpc3+IFNB,NFE2L3,BXPC3,IFNB,4,0.7894736842105263,0.7894736842105263,0.6710526315789473,-0.08555074656183959,0.15789473684210525,0.21052631578947367,-0.05263157894736842,False
Jiang24 Seen Perturbation,bxpc3+IFNB_NFKB1,bxpc3+IFNB,NFKB1,BXPC3,IFNB,21,1.0,1.0,0.6895238095238095,0.04328432551158486,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,bxpc3+IFNB_PARP12,bxpc3+IFNB,PARP12,BXPC3,IFNB,10,0.7619047619047619,0.7619047619047619,0.5857142857142857,0.6218975485862787,0.3333333333333333,0.23809523809523808,0.09523809523809523,True
Jiang24 Seen Perturbation,bxpc3+IFNB_POU2F1,bxpc3+IFNB,POU2F1,BXPC3,IFNB,4,0.92,0.92,0.79,0.0024687822348667815,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_RAP1GAP,bxpc3+IFNB,RAP1GAP,BXPC3,IFNB,4,0.5,0.5,0.375,-1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_RAPGEF1,bxpc3+IFNB,RAPGEF1,BXPC3,IFNB,4,0.88,0.88,0.68,0.02532377283883039,0.08,0.12,-0.039999999999999994,False
Jiang24 Seen Perturbation,bxpc3+IFNB_SMARCA5,bxpc3+IFNB,SMARCA5,BXPC3,IFNB,4,0.88,0.88,0.6000000000000001,-0.13862540740127774,0.08,0.12,-0.039999999999999994,False
Jiang24 Seen Perturbation,bxpc3+IFNB_SOCS1,bxpc3+IFNB,SOCS1,BXPC3,IFNB,4,0.7,0.7,0.5999999999999999,-0.05017011848724556,0.2,0.3,-0.09999999999999998,False
Jiang24 Seen Perturbation,bxpc3+IFNB_SP100,bxpc3+IFNB,SP100,BXPC3,IFNB,10,0.6,0.6,0.5199999999999999,-0.0418021829823708,0.0,0.4,-0.4,False
Jiang24 Seen Perturbation,bxpc3+IFNB_SP110,bxpc3+IFNB,SP110,BXPC3,IFNB,10,0.92,0.92,0.6479999999999999,0.08126006069695806,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_STAT1,bxpc3+IFNB,STAT1,BXPC3,IFNB,10,0.7391304347826086,0.7391304347826086,0.5869565217391305,0.47206852834833624,0.13043478260869565,0.2608695652173913,-0.13043478260869565,False
Jiang24 Seen Perturbation,bxpc3+IFNB_STAT2,bxpc3+IFNB,STAT2,BXPC3,IFNB,10,1.0,1.0,0.9399999999999998,-0.03912604928682907,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_STAT3,bxpc3+IFNB,STAT3,BXPC3,IFNB,10,0.6666666666666666,0.6666666666666666,0.611111111111111,-0.20090009781224918,0.2222222222222222,0.3333333333333333,-0.1111111111111111,False
Jiang24 Seen Perturbation,bxpc3+IFNB_STAT4,bxpc3+IFNB,STAT4,BXPC3,IFNB,4,0.8571428571428571,0.8571428571428571,0.5714285714285714,-0.0942524148531823,0.0,0.14285714285714285,-0.14285714285714285,False
Jiang24 Seen Perturbation,bxpc3+IFNB_STAT6,bxpc3+IFNB,STAT6,BXPC3,IFNB,4,0.92,0.92,0.74,0.21282498881835837,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_TRAFD1,bxpc3+IFNB,TRAFD1,BXPC3,IFNB,10,1.0,1.0,0.575,-0.2527713516334997,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_TRIM21,bxpc3+IFNB,TRIM21,BXPC3,IFNB,4,0.88,0.88,0.7200000000000001,-0.17135127289807495,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_TRIM22,bxpc3+IFNB,TRIM22,BXPC3,IFNB,4,0.9,0.9,0.6499999999999999,0.8070041439372295,0.1,0.1,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_TYK2,bxpc3+IFNB,TYK2,BXPC3,IFNB,4,0.8,0.8,0.81,0.6377689876444296,0.0,0.2,-0.2,False
Jiang24 Seen Perturbation,bxpc3+IFNB_UBA7,bxpc3+IFNB,UBA7,BXPC3,IFNB,4,0.8,0.8,0.64,0.38141715706906654,0.2,0.2,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNB_UBE2L6,bxpc3+IFNB,UBE2L6,BXPC3,IFNB,4,0.8,0.8,0.45000000000000007,-0.3165042744977092,0.0,0.2,-0.2,False
Jiang24 Seen Perturbation,bxpc3+IFNB_USP18,bxpc3+IFNB,USP18,BXPC3,IFNB,4,0.92,0.92,0.7000000000000001,0.506182432640857,0.48,0.08,0.39999999999999997,True
Jiang24 Seen Perturbation,bxpc3+IFNB_VAV1,bxpc3+IFNB,VAV1,BXPC3,IFNB,4,0.5,0.5,0.375,0.0,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ZBP1,bxpc3+IFNB,ZBP1,BXPC3,IFNB,4,0.4,0.4,0.39999999999999997,0.14511950579952493,0.0,0.6,-0.6,False
Jiang24 Seen Perturbation,bxpc3+IFNB_ZNFX1,bxpc3+IFNB,ZNFX1,BXPC3,IFNB,10,0.96,0.96,0.6199999999999999,0.8274754789481438,0.0,0.04,-0.04,False
Jiang24 Seen Perturbation,bxpc3+IFNG_ATF3,bxpc3+IFNG,ATF3,BXPC3,IFNG,5,0.8,0.8,0.6000000000000001,0.43956786424999184,0.4,0.2,0.2,True
Jiang24 Seen Perturbation,bxpc3+IFNG_ATF5,bxpc3+IFNG,ATF5,BXPC3,IFNG,5,0.75,0.75,0.55,0.10123141703741168,0.5,0.25,0.25,True
Jiang24 Seen Perturbation,bxpc3+IFNG_BATF2,bxpc3+IFNG,BATF2,BXPC3,IFNG,10,0.6,0.6,0.5359999999999999,0.11438836198256903,0.16,0.4,-0.24000000000000002,False
Jiang24 Seen Perturbation,bxpc3+IFNG_CEBPB,bxpc3+IFNG,CEBPB,BXPC3,IFNG,15,0.96,0.96,0.6693333333333332,0.08329992074735475,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,bxpc3+IFNG_CEBPE,bxpc3+IFNG,CEBPE,BXPC3,IFNG,5,0.8,0.8,0.608,0.11261699503920189,0.2,0.2,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_CLK1,bxpc3+IFNG,CLK1,BXPC3,IFNG,5,1.0,1.0,0.8320000000000001,-0.14434696515281478,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,bxpc3+IFNG_CUL1,bxpc3+IFNG,CUL1,BXPC3,IFNG,11,0.96,0.96,0.7490909090909091,0.07767502958485104,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+IFNG_EHF,bxpc3+IFNG,EHF,BXPC3,IFNG,5,0.75,0.75,0.625,0.14330903432161388,0.0,0.25,-0.25,False
Jiang24 Seen Perturbation,bxpc3+IFNG_ETV7,bxpc3+IFNG,ETV7,BXPC3,IFNG,5,0.72,0.72,0.5840000000000001,0.27826259002844983,0.2,0.28,-0.08000000000000002,False
Jiang24 Seen Perturbation,bxpc3+IFNG_FBXO6,bxpc3+IFNG,FBXO6,BXPC3,IFNG,5,0.88,0.88,0.5920000000000001,-0.08080538643869305,0.24,0.12,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_FMNL2,bxpc3+IFNG,FMNL2,BXPC3,IFNG,5,0.88,0.88,0.696,-0.036150890660933695,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,bxpc3+IFNG_FOXN3,bxpc3+IFNG,FOXN3,BXPC3,IFNG,5,0.7894736842105263,0.7894736842105263,0.4,-0.057670214541314754,0.3684210526315789,0.21052631578947367,0.15789473684210525,True
Jiang24 Seen Perturbation,bxpc3+IFNG_GUK1,bxpc3+IFNG,GUK1,BXPC3,IFNG,5,0.84,0.84,0.6,0.26957574889647873,0.32,0.16,0.16,True
Jiang24 Seen Perturbation,bxpc3+IFNG_HLA-DQB1,bxpc3+IFNG,HLA-DQB1,BXPC3,IFNG,5,0.84,0.84,0.632,-0.006446634412251223,0.32,0.16,0.16,True
Jiang24 Seen Perturbation,bxpc3+IFNG_HLX,bxpc3+IFNG,HLX,BXPC3,IFNG,5,1.0,1.0,0.8160000000000001,0.07516373313538731,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_IFNGR1,bxpc3+IFNG,IFNGR1,BXPC3,IFNG,5,0.92,0.92,0.8400000000000001,0.489377970684696,0.0,0.08,-0.08,False
Jiang24 Seen Perturbation,bxpc3+IFNG_IFNGR2,bxpc3+IFNG,IFNGR2,BXPC3,IFNG,5,0.76,0.76,0.488,0.17161366085802537,0.16,0.24,-0.07999999999999999,False
Jiang24 Seen Perturbation,bxpc3+IFNG_IRF1,bxpc3+IFNG,IRF1,BXPC3,IFNG,15,1.0,1.0,0.6333333333333333,0.009348267568522613,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_IRF2,bxpc3+IFNG,IRF2,BXPC3,IFNG,5,0.8,0.8,0.7040000000000001,0.33566956119262215,0.32,0.2,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_IRF5,bxpc3+IFNG,IRF5,BXPC3,IFNG,5,0.76,0.76,0.544,-0.16971884493897943,0.4,0.24,0.16000000000000003,True
Jiang24 Seen Perturbation,bxpc3+IFNG_IRF7,bxpc3+IFNG,IRF7,BXPC3,IFNG,16,0.92,0.92,0.555,-0.1029440268022983,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,bxpc3+IFNG_IRF9,bxpc3+IFNG,IRF9,BXPC3,IFNG,10,0.76,0.76,0.5799999999999998,0.1444257089673639,0.16,0.24,-0.07999999999999999,False
Jiang24 Seen Perturbation,bxpc3+IFNG_JAK1,bxpc3+IFNG,JAK1,BXPC3,IFNG,10,0.92,0.92,0.6479999999999999,0.34539484028137246,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,bxpc3+IFNG_JAK2,bxpc3+IFNG,JAK2,BXPC3,IFNG,5,0.68,0.68,0.528,0.34080033689009,0.2,0.32,-0.12,False
Jiang24 Seen Perturbation,bxpc3+IFNG_JUN,bxpc3+IFNG,JUN,BXPC3,IFNG,21,0.8260869565217391,0.8260869565217391,0.5652173913043478,0.12134296971097248,0.34782608695652173,0.17391304347826086,0.17391304347826086,True
Jiang24 Seen Perturbation,bxpc3+IFNG_KIN,bxpc3+IFNG,KIN,BXPC3,IFNG,5,1.0,1.0,0.8399999999999999,0.09446530424816194,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_KLF4,bxpc3+IFNG,KLF4,BXPC3,IFNG,5,0.96,0.96,0.672,0.19963051722807393,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+IFNG_MAFB,bxpc3+IFNG,MAFB,BXPC3,IFNG,5,0.68,0.68,0.5680000000000001,-0.01168029757647468,0.28,0.32,-0.03999999999999998,False
Jiang24 Seen Perturbation,bxpc3+IFNG_MCRS1,bxpc3+IFNG,MCRS1,BXPC3,IFNG,5,0.92,0.92,0.8400000000000001,0.10642471309471051,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_MYC,bxpc3+IFNG,MYC,BXPC3,IFNG,21,0.76,0.76,0.5085714285714286,0.06714595443793707,0.2,0.24,-0.03999999999999998,False
Jiang24 Seen Perturbation,bxpc3+IFNG_NFKB1,bxpc3+IFNG,NFKB1,BXPC3,IFNG,21,1.0,1.0,0.7200000000000001,-0.03681418018273526,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_PARP12,bxpc3+IFNG,PARP12,BXPC3,IFNG,10,0.6666666666666666,0.6666666666666666,0.5666666666666668,0.7786726055043954,0.1111111111111111,0.3333333333333333,-0.2222222222222222,False
Jiang24 Seen Perturbation,bxpc3+IFNG_PIK3CA,bxpc3+IFNG,PIK3CA,BXPC3,IFNG,22,0.96,0.96,0.6654545454545456,-0.04279894163353787,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,bxpc3+IFNG_PLEK,bxpc3+IFNG,PLEK,BXPC3,IFNG,5,0.68,0.68,0.6,0.12948406799710735,0.32,0.32,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_PPARG,bxpc3+IFNG,PPARG,BXPC3,IFNG,5,1.0,1.0,0.8720000000000001,-0.1971487429375184,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,bxpc3+IFNG_PRDM1,bxpc3+IFNG,PRDM1,BXPC3,IFNG,5,0.6,0.6,0.44799999999999995,0.14389995999312327,0.32,0.4,-0.08000000000000002,False
Jiang24 Seen Perturbation,bxpc3+IFNG_PTGES3,bxpc3+IFNG,PTGES3,BXPC3,IFNG,5,0.88,0.88,0.768,-0.027654517979419712,0.2,0.12,0.08000000000000002,True
Jiang24 Seen Perturbation,bxpc3+IFNG_PTPN11,bxpc3+IFNG,PTPN11,BXPC3,IFNG,5,0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.0536948267635174,0.3333333333333333,0.8333333333333334,-0.5,False
Jiang24 Seen Perturbation,bxpc3+IFNG_RARRES3,bxpc3+IFNG,RARRES3,BXPC3,IFNG,5,1.0,1.0,0.784,0.0598958215349915,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNG_RFX5,bxpc3+IFNG,RFX5,BXPC3,IFNG,5,0.88,0.88,0.664,0.30182906344794036,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_RNF14,bxpc3+IFNG,RNF14,BXPC3,IFNG,5,0.92,0.92,0.672,0.11670156203159436,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNG_RUNX1,bxpc3+IFNG,RUNX1,BXPC3,IFNG,11,0.2,0.2,0.4,-0.07173836335163383,0.4,0.8,-0.4,False
Jiang24 Seen Perturbation,bxpc3+IFNG_SOX2,bxpc3+IFNG,SOX2,BXPC3,IFNG,5,1.0,1.0,0.8720000000000001,-0.07136275707340214,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,bxpc3+IFNG_SP110,bxpc3+IFNG,SP110,BXPC3,IFNG,10,0.96,0.96,0.744,0.12832958219449775,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_SRC,bxpc3+IFNG,SRC,BXPC3,IFNG,5,0.88,0.88,0.5680000000000001,0.03779880358217641,0.08,0.12,-0.039999999999999994,False
Jiang24 Seen Perturbation,bxpc3+IFNG_STAT1,bxpc3+IFNG,STAT1,BXPC3,IFNG,10,0.92,0.92,0.8560000000000001,0.28328050093836493,0.0,0.08,-0.08,False
Jiang24 Seen Perturbation,bxpc3+IFNG_STAT2,bxpc3+IFNG,STAT2,BXPC3,IFNG,10,1.0,1.0,0.732,0.04400760780189111,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+IFNG_STAT3,bxpc3+IFNG,STAT3,BXPC3,IFNG,10,0.72,0.72,0.532,0.02394963493835379,0.28,0.28,0.0,False
Jiang24 Seen Perturbation,bxpc3+IFNG_TAPBPL,bxpc3+IFNG,TAPBPL,BXPC3,IFNG,5,1.0,1.0,0.8640000000000001,0.0002516262358840143,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,bxpc3+IFNG_TBX21,bxpc3+IFNG,TBX21,BXPC3,IFNG,5,0.6,0.6,0.5599999999999999,0.15985439738402288,0.2,0.4,-0.2,False
Jiang24 Seen Perturbation,bxpc3+IFNG_TRAFD1,bxpc3+IFNG,TRAFD1,BXPC3,IFNG,10,0.8,0.8,0.624,0.017480931360383502,0.24,0.2,0.03999999999999998,True
Jiang24 Seen Perturbation,bxpc3+IFNG_ZC3H3,bxpc3+IFNG,ZC3H3,BXPC3,IFNG,5,0.88,0.88,0.64,0.0831685047759801,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,bxpc3+IFNG_ZFP36,bxpc3+IFNG,ZFP36,BXPC3,IFNG,5,0.96,0.96,0.76,-0.03022365969200323,0.28,0.04,0.24000000000000002,True
Jiang24 Seen Perturbation,bxpc3+IFNG_ZNF267,bxpc3+IFNG,ZNF267,BXPC3,IFNG,10,1.0,1.0,0.8360000000000001,0.004257236020687045,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,bxpc3+IFNG_ZNFX1,bxpc3+IFNG,ZNFX1,BXPC3,IFNG,10,1.0,1.0,0.6559999999999999,0.7637263828076148,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,bxpc3+INS_CHUK,bxpc3+INS,CHUK,BXPC3,INS,15,0.88,0.88,0.6506666666666666,0.15668094634119942,0.32,0.12,0.2,True
Jiang24 Seen Perturbation,bxpc3+INS_COPS4,bxpc3+INS,COPS4,BXPC3,INS,4,0.72,0.72,0.7200000000000001,0.22928515643615238,0.12,0.28,-0.16000000000000003,False
Jiang24 Seen Perturbation,bxpc3+INS_DR1,bxpc3+INS,DR1,BXPC3,INS,4,0.88,0.88,0.75,0.1947062845359861,0.04,0.12,-0.07999999999999999,False
Jiang24 Seen Perturbation,bxpc3+INS_EIF2B1,bxpc3+INS,EIF2B1,BXPC3,INS,4,0.38461538461538464,0.38461538461538464,0.5,-0.15301908419624732,0.38461538461538464,0.6153846153846154,-0.23076923076923078,False
Jiang24 Seen Perturbation,bxpc3+INS_ELK1,bxpc3+INS,ELK1,BXPC3,INS,10,0.5,0.5,0.5,0.07417060184975417,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,bxpc3+INS_FOS,bxpc3+INS,FOS,BXPC3,INS,21,0.96,0.96,0.6190476190476192,-0.10073810240286989,0.28,0.04,0.24000000000000002,True
Jiang24 Seen Perturbation,bxpc3+INS_FOXM1,bxpc3+INS,FOXM1,BXPC3,INS,4,0.64,0.64,0.64,-0.07796025787529076,0.32,0.36,-0.03999999999999998,False
Jiang24 Seen Perturbation,bxpc3+INS_FOXO3,bxpc3+INS,FOXO3,BXPC3,INS,4,0.68,0.68,0.5700000000000001,0.0901485441358657,0.36,0.32,0.03999999999999998,True
Jiang24 Seen Perturbation,bxpc3+INS_FOXO4,bxpc3+INS,FOXO4,BXPC3,INS,4,0.84,0.84,0.75,0.22766907291453464,0.08,0.16,-0.08,False
Jiang24 Seen Perturbation,bxpc3+INS_GRB10,bxpc3+INS,GRB10,BXPC3,INS,4,0.5,0.5,0.5,0.5954550366462592,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+INS_GRB2,bxpc3+INS,GRB2,BXPC3,INS,4,0.44,0.44,0.52,0.3419107599621334,0.28,0.56,-0.28,False
Jiang24 Seen Perturbation,bxpc3+INS_HSF1,bxpc3+INS,HSF1,BXPC3,INS,4,0.6666666666666666,0.6666666666666666,0.611111111111111,0.10333785046092443,0.1111111111111111,0.3333333333333333,-0.2222222222222222,False
Jiang24 Seen Perturbation,bxpc3+INS_IGF2,bxpc3+INS,IGF2,BXPC3,INS,4,0.75,0.75,0.5416666666666666,0.2804751355306147,0.08333333333333333,0.25,-0.16666666666666669,False
Jiang24 Seen Perturbation,bxpc3+INS_IKBKB,bxpc3+INS,IKBKB,BXPC3,INS,15,0.88,0.88,0.6773333333333333,0.31588758031384906,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,bxpc3+INS_INSR,bxpc3+INS,INSR,BXPC3,INS,4,0.6923076923076923,0.6923076923076923,0.5961538461538461,-0.1654268337918262,0.23076923076923078,0.3076923076923077,-0.07692307692307693,False
Jiang24 Seen Perturbation,bxpc3+INS_IRS1,bxpc3+INS,IRS1,BXPC3,INS,4,0.5555555555555556,0.5555555555555556,0.5277777777777777,0.09706330927587675,0.2777777777777778,0.4444444444444444,-0.16666666666666663,False
Jiang24 Seen Perturbation,bxpc3+INS_IRS2,bxpc3+INS,IRS2,BXPC3,INS,4,0.52,0.52,0.54,0.0667733782691464,0.2,0.48,-0.27999999999999997,False
Jiang24 Seen Perturbation,bxpc3+INS_IRS4,bxpc3+INS,IRS4,BXPC3,INS,4,0.6,0.6,0.5900000000000001,-0.08705530258123897,0.36,0.4,-0.040000000000000036,False
Jiang24 Seen Perturbation,bxpc3+INS_MAPK1,bxpc3+INS,MAPK1,BXPC3,INS,9,0.76,0.76,0.6222222222222223,0.3891492904760091,0.28,0.24,0.040000000000000036,True
