,MSE_TranScouter,DC_TranScouter,MSE_Ctrl,MSE_PertAvg,DC_PertAvg,n_up,n_down,split,condition
a549+IFNG_PRDM1,0.37843663,1.0,2.0418093,0.13327461497820517,1.0,0,1,8,a549+IFNG
a549+IFNG_PTGES3,0.3820391,0.84,0.4927611,0.5161413020914161,0.72,0,25,8,a549+IFNG
a549+INS_GRB2,0.18179698,1.0,0.205586,1.2282289377996156,0.0,0,1,8,a549+INS
a549+TNFA_CASP10,0.34463117,1.0,0.54649866,0.9706851579764161,0.68,0,25,8,a549+TNFA
a549+TNFA_CREB1,0.6462801,1.0,0.032133218,0.2604652116690101,0.6666666666666666,0,3,8,a549+TNFA
a549+TNFA_MAP3K7,0.16967502,0.88,0.12260136,0.2037935643991306,0.64,2,23,8,a549+TNFA
bxpc3+IFNG_BATF2,0.10821047,0.88,0.17397234,0.30546162490419104,0.68,2,23,8,bxpc3+IFNG
bxpc3+IFNG_HLX,0.36398497,0.84,0.46102047,1.3594113454816794,0.52,0,25,8,bxpc3+IFNG
bxpc3+IFNG_MCRS1,0.13460746,0.92,0.31307584,0.44165350135349546,0.6,0,25,8,bxpc3+IFNG
bxpc3+IFNG_PARP12,0.10040453,1.0,0.45391354,0.37876834821335065,0.4444444444444444,3,6,8,bxpc3+IFNG
bxpc3+IFNG_PPARG,0.25782615,0.88,0.32804888,0.5591015691825139,0.68,0,25,8,bxpc3+IFNG
bxpc3+IFNG_PRDM1,0.05483058,0.76,0.08724877,0.20627435481064196,0.68,1,24,8,bxpc3+IFNG
bxpc3+IFNG_PTGES3,0.1740245,0.88,0.23965888,0.46623011757658644,0.48,0,25,8,bxpc3+IFNG
bxpc3+INS_EIF2B1,0.30116478,0.6153846153846154,0.285374,0.2534338063509272,0.7692307692307693,3,10,8,bxpc3+INS
bxpc3+INS_GRB2,0.1047648,0.68,0.26641896,0.1284960806841501,0.8,4,21,8,bxpc3+INS
bxpc3+INS_MAPK3,0.02431488,0.42857142857142855,0.022533724,0.010575642865850643,0.7142857142857143,2,5,8,bxpc3+INS
hap1+IFNG_BATF2,0.266303,1.0,0.34853336,0.17082204378112018,1.0,0,2,8,hap1+IFNG
hap1+IFNG_HLX,0.38903114,0.96,0.8929212,1.3604812076629502,0.56,0,25,8,hap1+IFNG
hap1+IFNG_MCRS1,0.089767866,1.0,1.1470705,2.5650732235069515,0.48,0,25,8,hap1+IFNG
hap1+IFNG_PARP12,0.84567785,1.0,2.4168413,0.6384299369551063,1.0,0,1,8,hap1+IFNG
hap1+IFNG_PPARG,0.08819076,1.0,1.0224706,2.1713028594329185,0.56,0,25,8,hap1+IFNG
hap1+IFNG_PRDM1,0.0024108156,1.0,0.33933496,0.7922659072410886,0.0,0,1,8,hap1+IFNG
hap1+IFNG_PTGES3,0.14388269,1.0,0.37269282,1.1694965659567875,0.64,0,25,8,hap1+IFNG
hap1+INS_EIF2B1,0.06911435,0.92,0.08517728,0.522133698413139,0.52,0,25,8,hap1+INS
hap1+TNFA_CASP10,0.06670863,1.0,0.34210828,0.9556913049975979,0.48,0,25,8,hap1+TNFA
hap1+TNFA_CREB1,0.25888965,0.8260869565217391,0.06275759,0.4033003367587821,0.5652173913043478,1,22,8,hap1+TNFA
hap1+TNFA_MAP3K7,0.0017808536,1.0,0.048974328,0.007205452864429936,1.0,0,2,8,hap1+TNFA
ht29+IFNG_HLX,0.37201312,0.8,0.13892,0.8227559656961683,0.52,0,25,8,ht29+IFNG
ht29+IFNG_MCRS1,0.15689602,0.88,0.19257142,1.0173149417639196,0.48,0,25,8,ht29+IFNG
ht29+IFNG_PARP12,0.031671345,1.0,1.3789015,0.032012962146256374,1.0,0,1,8,ht29+IFNG
ht29+IFNG_PPARG,0.21749108,0.84,0.15304306,0.9281986038947052,0.48,0,25,8,ht29+IFNG
ht29+IFNG_PTGES3,0.12059085,0.8,0.08670194,1.0906438261125322,0.36,0,25,8,ht29+IFNG
k562+INS_EIF2B1,0.27521363,0.8333333333333334,0.21039969,0.4089522614551284,0.3333333333333333,2,4,8,k562+INS
k562+INS_GRB2,0.17794393,0.6470588235294118,0.14153804,0.32768255371037985,0.47058823529411764,14,3,8,k562+INS
k562+INS_MAPK3,0.07950892,0.8333333333333334,0.15532637,0.17032425766061468,0.6666666666666666,2,4,8,k562+INS
mcf7+IFNB_BATF2,0.16420734,0.9090909090909091,0.01725237,0.22924597564865676,0.36363636363636365,0,11,8,mcf7+IFNB
mcf7+IFNB_ETS1,0.080795124,0.9166666666666666,0.06346752,0.6773509164300937,0.6666666666666666,0,12,8,mcf7+IFNB
mcf7+IFNB_ID3,0.1524908,0.88,0.11124028,0.5705735086088098,0.36,0,25,8,mcf7+IFNB
mcf7+IFNB_PARP12,0.6052283,0.8,0.27306622,0.23470843268664127,0.4,0,5,8,mcf7+IFNB
mcf7+IFNB_STAT5A,0.10596303,1.0,0.028565269,0.24561172134297796,0.5,0,14,8,mcf7+IFNB
mcf7+IFNB_USP18,0.07041204,0.625,0.048562847,0.06207166587468339,0.625,1,7,8,mcf7+IFNB
mcf7+IFNG_HLX,0.20280087,1.0,0.27125347,0.33875943806807507,0.72,0,25,8,mcf7+IFNG
mcf7+IFNG_MCRS1,0.23116793,0.96,0.2491271,0.9150619245814336,0.56,0,25,8,mcf7+IFNG
mcf7+IFNG_PPARG,0.1912511,0.96,0.2051008,0.43011833278297146,0.56,0,25,8,mcf7+IFNG
mcf7+IFNG_PTGES3,0.6945261,0.96,0.42385772,0.9545990832019505,0.68,0,25,8,mcf7+IFNG
mcf7+INS_EIF2B1,0.34248328,0.8333333333333334,0.38683188,0.14420758284902582,0.8333333333333334,1,5,8,mcf7+INS
mcf7+INS_GRB2,0.71506536,0.6470588235294118,0.34067318,0.49241889868334093,0.5294117647058824,6,11,8,mcf7+INS
mcf7+INS_MAPK3,0.5785745,0.8571428571428571,0.2934975,0.3634699820029866,0.6428571428571429,0,14,8,mcf7+INS
mcf7+TNFA_CASP10,0.24110445,0.96,0.38497323,0.9959603675214368,0.32,0,25,8,mcf7+TNFA
mcf7+TNFA_CREB1,0.35666794,0.96,0.32201836,1.2570934263234634,0.16,0,25,8,mcf7+TNFA
mcf7+TNFA_MAP2K3,0.2162746,1.0,0.021104524,1.5217267370601426,0.5,0,2,8,mcf7+TNFA
mcf7+TNFA_MAP3K7,0.0019318657,1.0,0.0573076,0.0005972008773241221,1.0,0,1,8,mcf7+TNFA
a549+IFNB_JUN,0.015012101,1.0,0.19791393,0.4373448352201819,0.6666666666666666,0,3,9,a549+IFNB
a549+IFNB_MAP3K14,0.35033128,0.9230769230769231,0.3163096,0.3542136093749141,0.8461538461538461,0,13,9,a549+IFNB
a549+IFNG_IFNGR2,3.5382109,0.56,0.8163798,1.0149572312901858,0.8,13,12,9,a549+IFNG
a549+IFNG_JAK2,2.2300491,0.5833333333333334,0.45483795,0.8655900752964016,0.75,8,16,9,a549+IFNG
a549+IFNG_JUN,0.41807932,1.0,0.65233314,0.1990311699947671,1.0,0,1,9,a549+IFNG
a549+INS_COPS4,0.705474,1.0,0.27353618,0.6761266007011436,0.56,0,25,9,a549+INS
a549+INS_MAPK1,0.11707277,1.0,0.10716143,0.6094454074163996,0.4444444444444444,0,9,9,a549+INS
a549+TNFA_JUN,0.25039226,0.92,0.13583517,0.22078075199713976,0.72,1,24,9,a549+TNFA
a549+TNFA_MAP3K14,0.29391897,1.0,0.056698237,0.8583245830818133,0.5,0,6,9,a549+TNFA
a549+TNFA_PDCD5,0.14280784,0.92,0.09680435,0.5955544944485898,0.72,0,25,9,a549+TNFA
bxpc3+IFNB_AKT1,0.19415712,1.0,0.4008464,0.12773028530827685,0.6,0,5,9,bxpc3+IFNB
bxpc3+IFNB_BRD9,0.6753122,0.7142857142857143,0.39017206,0.30980609196333797,0.5714285714285714,4,10,9,bxpc3+IFNB
bxpc3+IFNB_ETS1,0.46248597,0.92,0.39191732,0.22215495094108031,0.8,1,24,9,bxpc3+IFNB
bxpc3+IFNB_JUN,1.428986,0.45454545454545453,0.47221804,0.9985614445297053,0.6363636363636364,5,6,9,bxpc3+IFNB
bxpc3+IFNB_MAP3K14,0.14171548,1.0,0.2670262,0.03446604798470527,0.875,0,8,9,bxpc3+IFNB
bxpc3+IFNB_STAT4,0.11503757,0.7142857142857143,0.29114422,0.034737534436568324,0.8571428571428571,0,7,9,bxpc3+IFNB
bxpc3+IFNB_STAT5A,0.1860248,1.0,0.65775996,0.06489757669215479,0.6666666666666666,0,3,9,bxpc3+IFNB
bxpc3+TGFB_FOXP2,0.0002633426,1.0,0.17051154,0.0013464600733869327,1.0,0,1,9,bxpc3+TGFB
bxpc3+TGFB_JUN,1.0766656,0.8571428571428571,0.38100147,0.5067113779540129,0.5714285714285714,1,6,9,bxpc3+TGFB
bxpc3+TGFB_MAPK1,1.861006,0.875,0.6271323,0.5261710326009369,0.875,2,14,9,bxpc3+TGFB
bxpc3+TGFB_SMAD5,0.3275866,0.96,0.433179,0.3344121988303641,0.72,0,25,9,bxpc3+TGFB
hap1+IFNB_AKT1,0.010982687,1.0,0.027891334,0.5413567046297536,0.6,0,5,9,hap1+IFNB
hap1+IFNB_ETS1,0.01585632,0.8888888888888888,0.041357446,0.5393322972026793,0.2222222222222222,0,9,9,hap1+IFNB
hap1+IFNB_MAP3K14,0.022862291,1.0,0.048981395,0.0003550838489520569,1.0,0,1,9,hap1+IFNB
hap1+IFNG_IFNGR2,5.7792616,0.52,1.3090389,1.3142988756293064,0.64,12,13,9,hap1+IFNG
hap1+IFNG_JAK2,6.349258,0.84,1.7264802,1.3765326886464841,0.88,4,21,9,hap1+IFNG
hap1+INS_COPS4,0.043063622,0.96,0.17812422,1.3138401047514026,0.28,0,25,9,hap1+INS
hap1+INS_MAPK1,0.21640027,0.7,0.2499558,0.44280028069520316,0.5,0,10,9,hap1+INS
hap1+INS_PTEN,2.6737337,1.0,2.6290002,0.14582408738533104,1.0,0,1,9,hap1+INS
hap1+INS_SREBF1,0.0024529868,1.0,0.015932433,0.043040381659443794,0.0,0,1,9,hap1+INS
hap1+TNFA_JUN,0.0066667744,1.0,0.0690287,0.000666481845069058,1.0,0,1,9,hap1+TNFA
hap1+TNFA_MAP3K14,0.081623286,1.0,0.12904508,0.1219561565600372,0.6,0,5,9,hap1+TNFA
hap1+TNFA_PDCD5,0.069126375,1.0,0.41215888,1.3797402264894287,0.56,0,25,9,hap1+TNFA
ht29+IFNG_IFNGR2,1.1980658,0.84,0.8757406,0.8254246946852052,0.8,13,12,9,ht29+IFNG
ht29+IFNG_JAK2,1.9282689,0.96,0.9938306,0.846102136573986,0.84,13,12,9,ht29+IFNG
ht29+IFNG_JUN,0.14114448,0.8333333333333334,0.02951561,0.24348496125656516,0.5833333333333334,0,24,9,ht29+IFNG
ht29+TNFA_JUN,0.008478589,0.8235294117647058,0.0062388116,0.16144113226510198,0.35294117647058826,0,17,9,ht29+TNFA
ht29+TNFA_PDCD5,0.006147621,0.7333333333333333,0.0082399715,0.08789443637087259,0.7333333333333333,0,15,9,ht29+TNFA
k562+IFNG_IFNGR2,1.1278527,0.8571428571428571,0.5995736,1.5007095492969107,0.35714285714285715,0,14,9,k562+IFNG
k562+IFNG_JAK2,1.0599666,0.9473684210526315,0.5051948,1.6081168117681657,0.47368421052631576,0,19,9,k562+IFNG
k562+IFNG_JUN,0.43538857,0.9375,0.290712,2.492974404756536,0.5,0,16,9,k562+IFNG
k562+IFNG_TBX21,0.7106685,0.75,0.336398,1.0800823525969374,0.75,1,3,9,k562+IFNG
k562+TGFB_FOXP2,0.4045958,0.875,0.5565395,2.396598968392133,0.25,0,8,9,k562+TGFB
k562+TGFB_JUN,0.19404943,1.0,0.49539143,0.00515142218814445,1.0,0,1,9,k562+TGFB
k562+TGFB_MAPK1,0.46466264,1.0,1.176784,1.757792298085559,0.68,0,25,9,k562+TGFB
k562+TGFB_SMAD4,0.36764222,0.92,0.57902557,2.0770253961245477,0.6,0,25,9,k562+TGFB
k562+TGFB_SMAD5,0.5212327,0.92,0.9892749,3.1581706572666057,0.44,0,25,9,k562+TGFB
mcf7+TNFA_JUN,0.07539522,0.8333333333333334,0.022469928,0.1739942017171704,0.6666666666666666,0,6,9,mcf7+TNFA
mcf7+TNFA_MAP3K14,0.22460607,1.0,0.12553605,0.51450387764065,0.16666666666666666,0,18,9,mcf7+TNFA
mcf7+TNFA_PDCD5,0.86413634,0.96,0.2805166,1.2237208159507122,0.2,0,25,9,mcf7+TNFA
mcf7+TNFA_REPIN1,0.21068929,1.0,0.17025736,0.7160635368882615,0.0,0,16,9,mcf7+TNFA
